2007-01-01,"[SH600132, SH600141, SH600230, SH600233, SH600299, SH600337, SH600360, SH600423, SH600527, SH600708, SH600761, SH600809, SH600961, SH600979, SZ000022, SZ000417, SZ000726, SZ000759, SZ000910, SZ000969, SZ002028, SZ002029, SZ002068]"
2012-05-01,"[SH600161, SH600336, SH600587, SH600831, SH601313, SH603001, SZ000017, SZ000610, SZ000799, SZ002063, SZ002271, SZ002296, SZ002313, SZ002412, SZ002441, SZ002501, SZ002512, SZ002619, SZ002628, SZ002642, SZ002646, SZ002661, SZ002662, SZ002664, SZ002671, SZ300017, SZ300048, SZ300051, SZ300071, SZ300087, SZ300089, SZ300128, SZ300148, SZ300158, SZ300204, SZ300258, SZ300297, SZ300298, SZ300301, SZ300308, SZ300310, SZ300311]"
2012-06-01,"[SH600161, SH600336, SH600587, SH600831, SH603001, SZ000017, SZ000610, SZ000799, SZ002063, SZ002089, SZ002140, SZ002271, SZ002296, SZ002313, SZ002334, SZ002358, SZ002412, SZ002417, SZ002501, SZ002512, SZ002548, SZ002597, SZ002612, SZ002619, SZ002628, SZ002635, SZ002641, SZ002642, SZ002646, SZ002657, SZ002662, SZ002664, SZ002671, SZ002674, SZ300005, SZ300017, SZ300025, SZ300048, SZ300051, SZ300071, SZ300087, SZ300128, SZ300148, SZ300169, SZ300204, SZ300214, SZ300215, SZ300256, SZ300258, SZ300269, SZ300273, SZ300289, SZ300297, SZ300298, SZ300310]"
2012-07-01,"[SH600161, SH600199, SH600559, SH600613, SH600858, SH601566, SZ000790, SZ002139, SZ002294, SZ002341, SZ002353, SZ002474, SZ002524, SZ002546, SZ002564, SZ002661, SZ002664, SZ300020, SZ300022, SZ300039, SZ300087, SZ300106, SZ300110, SZ300127, SZ300177, SZ300199, SZ300204, SZ300205, SZ300208, SZ300215, SZ300228, SZ300239, SZ300298, SZ300309, SZ300322]"
2012-08-01,"[SH600199, SH600559, SH600613, SH600701, SH600858, SZ000564, SZ000790, SZ002139, SZ002341, SZ002353, SZ002417, SZ002474, SZ002524, SZ002546, SZ002564, SZ002641, SZ300020, SZ300022, SZ300039, SZ300087, SZ300127, SZ300177, SZ300190, SZ300204, SZ300205, SZ300208, SZ300212, SZ300215, SZ300228, SZ300232, SZ300239, SZ300244, SZ300261, SZ300298, SZ300309, SZ300322]"
2012-09-01,"[SH600199, SH600613, SH600701, SH600858, SH601566, SZ000070, SZ000790, SZ002101, SZ002139, SZ002294, SZ002341, SZ002417, SZ002474, SZ002564, SZ002641, SZ002664, SZ300004, SZ300020, SZ300022, SZ300087, SZ300110, SZ300166, SZ300177, SZ300190, SZ300199, SZ300204, SZ300205, SZ300215, SZ300228, SZ300232, SZ300239, SZ300309, SZ300322]"
2012-10-01,"[SH600080, SH600133, SH600197, SH600248, SH600587, SH600612, SH600613, SH600778, SH600800, SH600831, SH601313, SZ000017, SZ000411, SZ000423, SZ000564, SZ000799, SZ002063, SZ002140, SZ002151, SZ002223, SZ002271, SZ002294, SZ002309, SZ002353, SZ002447, SZ002646, SZ002684, SZ002694, SZ300005, SZ300022, SZ300105, SZ300128, SZ300177, SZ300181, SZ300205, SZ300215, SZ300216, SZ300231, SZ300239, SZ300258, SZ300293, SZ300303, SZ300335, SZ300336]"
2012-11-01,"[SH600080, SH600133, SH600197, SH600248, SH600612, SH600613, SH600778, SH600800, SH600831, SZ000017, SZ000423, SZ000799, SZ002063, SZ002151, SZ002271, SZ002294, SZ002309, SZ002412, SZ002433, SZ002572, SZ002646, SZ002674, SZ002694, SZ300022, SZ300105, SZ300110, SZ300177, SZ300181, SZ300216, SZ300231, SZ300239, SZ300258, SZ300289, SZ300303, SZ300335]"
2012-12-01,"[SH600080, SH600133, SH600197, SH600248, SH600613, SH600778, SH600800, SH600831, SZ000423, SZ000799, SZ002140, SZ002151, SZ002223, SZ002271, SZ002281, SZ002294, SZ002433, SZ002447, SZ002589, SZ002646, SZ002684, SZ002694, SZ300005, SZ300022, SZ300177, SZ300181, SZ300205, SZ300216, SZ300231, SZ300239, SZ300335]"
2013-01-01,"[SH600038, SH600080, SH600199, SH600587, SH600613, SH600714, SH600778, SH600858, SH601799, SZ000070, SZ000423, SZ000790, SZ002037, SZ002038, SZ002153, SZ002298, SZ002334, SZ002353, SZ002358, SZ002372, SZ002376, SZ002433, SZ002441, SZ002447, SZ002494, SZ002501, SZ002512, SZ002554, SZ002612, SZ002628, SZ002635, SZ002657, SZ002664, SZ002674, SZ300005, SZ300014, SZ300017, SZ300030, SZ300047, SZ300048, SZ300054, SZ300123, SZ300148, SZ300171, SZ300205, SZ300212, SZ300216, SZ300228, SZ300232, SZ300239, SZ300249, SZ300271, SZ300273, SZ300284, SZ300285, SZ300293, SZ300296, SZ300301, SZ300303, SZ300332, SZ300336, SZ300343, SZ300347, SZ300352, SZ300355]"
2013-02-01,"[SH600038, SH600080, SH600199, SH600613, SH600714, SH600778, SH600858, SH601799, SZ000070, SZ000423, SZ000790, SZ002037, SZ002038, SZ002298, SZ002334, SZ002358, SZ002433, SZ002441, SZ002447, SZ002494, SZ002501, SZ002512, SZ002546, SZ002554, SZ002612, SZ002628, SZ002635, SZ002674, SZ300014, SZ300017, SZ300030, SZ300047, SZ300048, SZ300110, SZ300123, SZ300128, SZ300148, SZ300171, SZ300205, SZ300208, SZ300212, SZ300216, SZ300232, SZ300239, SZ300249, SZ300271, SZ300273, SZ300284, SZ300293, SZ300296, SZ300301, SZ300303, SZ300332, SZ300336, SZ300343, SZ300355]"
2013-03-01,"[SH600038, SH600080, SH600199, SH600587, SH600613, SH600714, SH600778, SH600858, SH601799, SZ000070, SZ000423, SZ000790, SZ002037, SZ002038, SZ002298, SZ002334, SZ002353, SZ002358, SZ002372, SZ002376, SZ002433, SZ002441, SZ002447, SZ002494, SZ002501, SZ002518, SZ002546, SZ002554, SZ002612, SZ002628, SZ002635, SZ002674, SZ300005, SZ300014, SZ300017, SZ300030, SZ300047, SZ300048, SZ300054, SZ300110, SZ300123, SZ300148, SZ300171, SZ300205, SZ300208, SZ300216, SZ300232, SZ300239, SZ300271, SZ300273, SZ300284, SZ300293, SZ300296, SZ300301, SZ300303, SZ300332, SZ300336, SZ300343, SZ300355]"
2013-04-01,"[SH600038, SH600131, SH600248, SH600420, SH600559, SH600681, SH600763, SH600767, SH600889, SH601313, SH603001, SZ000498, SZ000513, SZ000736, SZ002037, SZ002140, SZ002178, SZ002220, SZ002313, SZ002329, SZ002353, SZ002398, SZ002417, SZ002439, SZ002554, SZ002565, SZ002625, SZ002646, SZ002653, SZ300014, SZ300019, SZ300020, SZ300039, SZ300105, SZ300110, SZ300113, SZ300145, SZ300148, SZ300177, SZ300183, SZ300205, SZ300228, SZ300232, SZ300239, SZ300271, SZ300273, SZ300289, SZ300352, SZ300355]"
2013-05-01,"[SH600038, SH600131, SH600248, SH600420, SH600559, SH600571, SH600612, SH600613, SH600681, SH600767, SH600889, SH601313, SH603001, SZ000498, SZ000513, SZ002140, SZ002178, SZ002220, SZ002313, SZ002329, SZ002353, SZ002392, SZ002398, SZ002417, SZ002439, SZ002554, SZ002565, SZ002646, SZ002653, SZ300014, SZ300019, SZ300020, SZ300039, SZ300049, SZ300105, SZ300110, SZ300113, SZ300148, SZ300183, SZ300205, SZ300228, SZ300232, SZ300239, SZ300271, SZ300273, SZ300289, SZ300352, SZ300355]"
2013-06-01,"[SH600038, SH600131, SH600248, SH600420, SH600559, SH600571, SH600612, SH600613, SH600681, SH600763, SH600767, SH600889, SH601313, SH603001, SZ000498, SZ000513, SZ000736, SZ002037, SZ002140, SZ002178, SZ002220, SZ002313, SZ002329, SZ002353, SZ002392, SZ002398, SZ002417, SZ002439, SZ002469, SZ002494, SZ002554, SZ002565, SZ002625, SZ002642, SZ002646, SZ002653, SZ002695, SZ300014, SZ300019, SZ300020, SZ300039, SZ300049, SZ300105, SZ300110, SZ300113, SZ300148, SZ300177, SZ300183, SZ300205, SZ300228, SZ300239, SZ300244, SZ300261, SZ300271, SZ300273, SZ300289, SZ300352, SZ300355]"
2013-07-01,"[SH600080, SH600346, SH600587, SH600729, SH600778, SH600796, SH601313, SH601799, SZ000070, SZ000411, SZ000423, SZ002037, SZ002063, SZ002250, SZ002271, SZ002293, SZ002327, SZ002334, SZ002358, SZ002369, SZ002372, SZ002474, SZ002512, SZ002527, SZ002612, SZ002628, SZ002664, SZ002671, SZ002700, SZ300005, SZ300012, SZ300014, SZ300054, SZ300071, SZ300075, SZ300171, SZ300177, SZ300183, SZ300188, SZ300199, SZ300212, SZ300215, SZ300231, SZ300284, SZ300293, SZ300296, SZ300298, SZ300301, SZ300303, SZ300309, SZ300332, SZ300336]"
2013-08-01,"[SH600080, SH600436, SH600778, SH600796, SH601313, SZ000070, SZ000411, SZ000423, SZ002037, SZ002063, SZ002229, SZ002250, SZ002271, SZ002293, SZ002327, SZ002334, SZ002358, SZ002369, SZ002372, SZ002469, SZ002474, SZ002512, SZ002527, SZ002543, SZ002612, SZ002628, SZ002657, SZ002664, SZ002671, SZ300005, SZ300012, SZ300014, SZ300054, SZ300071, SZ300075, SZ300171, SZ300177, SZ300183, SZ300188, SZ300199, SZ300212, SZ300215, SZ300231, SZ300284, SZ300293, SZ300296, SZ300301, SZ300303, SZ300332, SZ300336]"
2013-09-01,"[SH600080, SH600346, SH600729, SH600778, SH600796, SH601313, SZ000070, SZ000411, SZ000423, SZ002037, SZ002063, SZ002229, SZ002271, SZ002293, SZ002334, SZ002358, SZ002369, SZ002372, SZ002469, SZ002474, SZ002512, SZ002527, SZ002543, SZ002612, SZ002628, SZ002657, SZ002664, SZ002671, SZ002700, SZ300005, SZ300012, SZ300014, SZ300054, SZ300071, SZ300075, SZ300166, SZ300171, SZ300177, SZ300183, SZ300188, SZ300199, SZ300212, SZ300215, SZ300231, SZ300284, SZ300293, SZ300296, SZ300298, SZ300301, SZ300303, SZ300309, SZ300336]"
2013-10-01,"[SH600038, SH600133, SH600756, SH601313, SZ000010, SZ000587, SZ000736, SZ002033, SZ002037, SZ002331, SZ002341, SZ002376, SZ002392, SZ002433, SZ002543, SZ002642, SZ002674, SZ300005, SZ300012, SZ300014, SZ300017, SZ300113, SZ300123, SZ300170, SZ300205, SZ300216, SZ300232, SZ300249, SZ300261, SZ300273, SZ300289, SZ300298, SZ300303, SZ300339, SZ300352]"
2013-11-01,"[SH600038, SH600133, SH600613, SH600756, SH601313, SZ000010, SZ000587, SZ000736, SZ002033, SZ002037, SZ002250, SZ002331, SZ002341, SZ002376, SZ002392, SZ002433, SZ002532, SZ002543, SZ002612, SZ002642, SZ002674, SZ300005, SZ300012, SZ300014, SZ300017, SZ300049, SZ300113, SZ300123, SZ300170, SZ300202, SZ300205, SZ300216, SZ300232, SZ300249, SZ300258, SZ300261, SZ300273, SZ300303, SZ300339, SZ300343, SZ300352]"
2013-12-01,"[SH600038, SH600133, SH600436, SH600756, SH601313, SZ000010, SZ000587, SZ000736, SZ002033, SZ002037, SZ002250, SZ002331, SZ002341, SZ002376, SZ002392, SZ002433, SZ002532, SZ002543, SZ002612, SZ002642, SZ002671, SZ002674, SZ300005, SZ300014, SZ300017, SZ300049, SZ300113, SZ300123, SZ300170, SZ300202, SZ300205, SZ300216, SZ300232, SZ300249, SZ300258, SZ300261, SZ300273, SZ300289, SZ300298, SZ300303, SZ300339, SZ300343, SZ300352]"
2014-01-01,"[SH600080, SH600571, SH600587, SH600612, SH600681, SH600684, SH600729, SH600763, SH600889, SH600987, SH601799, SZ000564, SZ000596, SZ000665, SZ002063, SZ002229, SZ002271, SZ002309, SZ002358, SZ002360, SZ002368, SZ002369, SZ002392, SZ002447, SZ002494, SZ002501, SZ002512, SZ002565, SZ002642, SZ002671, SZ002692, SZ002695, SZ300006, SZ300016, SZ300020, SZ300025, SZ300030, SZ300054, SZ300110, SZ300113, SZ300114, SZ300177, SZ300188, SZ300231, SZ300258, SZ300296, SZ300322, SZ300336, SZ300355]"
2014-02-01,"[SH600080, SH600571, SH600681, SH600889, SH600987, SH601799, SZ000564, SZ000596, SZ000665, SZ002063, SZ002229, SZ002271, SZ002309, SZ002358, SZ002360, SZ002368, SZ002369, SZ002392, SZ002447, SZ002494, SZ002501, SZ002512, SZ002565, SZ002642, SZ002671, SZ002692, SZ002695, SZ300006, SZ300012, SZ300016, SZ300020, SZ300030, SZ300054, SZ300087, SZ300110, SZ300113, SZ300114, SZ300177, SZ300188, SZ300231, SZ300255, SZ300258, SZ300272, SZ300296, SZ300336, SZ300355, SZ300367]"
2014-03-01,"[SH600080, SH600571, SH600612, SH600681, SH600729, SH600763, SH600889, SH600987, SH601799, SZ000513, SZ000564, SZ000596, SZ000665, SZ002063, SZ002229, SZ002271, SZ002309, SZ002341, SZ002358, SZ002360, SZ002368, SZ002369, SZ002392, SZ002447, SZ002494, SZ002501, SZ002512, SZ002527, SZ002565, SZ002671, SZ002692, SZ300006, SZ300012, SZ300016, SZ300020, SZ300030, SZ300054, SZ300087, SZ300110, SZ300113, SZ300114, SZ300145, SZ300177, SZ300188, SZ300231, SZ300255, SZ300258, SZ300272, SZ300296, SZ300322, SZ300326, SZ300336, SZ300355, SZ300367]"
2014-04-01,"[SH600133, SH600613, SZ002033, SZ002038, SZ002250, SZ002271, SZ002279, SZ002294, SZ002334, SZ002353, SZ002367, SZ002369, SZ002376, SZ002433, SZ002447, SZ002469, SZ002518, SZ002554, SZ002694, SZ002707, SZ300017, SZ300054, SZ300113, SZ300166, SZ300188, SZ300202, SZ300205, SZ300212, SZ300232, SZ300303, SZ300322, SZ300332, SZ300352, SZ300355, SZ300367]"
2014-05-01,"[SH600133, SH600587, SZ000587, SZ001896, SZ002033, SZ002038, SZ002223, SZ002247, SZ002250, SZ002271, SZ002279, SZ002294, SZ002334, SZ002353, SZ002367, SZ002369, SZ002376, SZ002433, SZ002469, SZ002518, SZ002554, SZ300017, SZ300054, SZ300113, SZ300205, SZ300212, SZ300216, SZ300232, SZ300253, SZ300303, SZ300322, SZ300332, SZ300339, SZ300355]"
2014-06-01,"[SH600133, SH600587, SZ000587, SZ001896, SZ002033, SZ002038, SZ002223, SZ002247, SZ002250, SZ002279, SZ002294, SZ002334, SZ002353, SZ002367, SZ002369, SZ002376, SZ002433, SZ002447, SZ002469, SZ002518, SZ002554, SZ002694, SZ300017, SZ300054, SZ300188, SZ300202, SZ300205, SZ300212, SZ300216, SZ300273, SZ300303, SZ300322, SZ300332, SZ300339, SZ300347, SZ300352, SZ300355, SZ300367]"
2014-07-01,"[SH600080, SH600420, SH600756, SH600889, SZ000596, SZ000665, SZ000716, SZ002048, SZ002104, SZ002178, SZ002250, SZ002279, SZ002309, SZ002331, SZ002341, SZ002433, SZ002501, SZ002527, SZ002572, SZ002664, SZ002671, SZ002695, SZ002700, SZ300005, SZ300016, SZ300020, SZ300030, SZ300039, SZ300054, SZ300075, SZ300114, SZ300170, SZ300177, SZ300204, SZ300231, SZ300296, SZ300303, SZ300322, SZ300336, SZ300343, SZ300352, SZ300363, SZ300367]"
2014-08-01,"[SH600080, SH600420, SH600587, SH600756, SH600889, SZ000596, SZ000665, SZ000716, SZ002048, SZ002178, SZ002250, SZ002309, SZ002331, SZ002341, SZ002433, SZ002488, SZ002501, SZ002527, SZ002565, SZ002572, SZ002589, SZ002671, SZ002700, SZ002727, SZ300005, SZ300016, SZ300020, SZ300030, SZ300039, SZ300054, SZ300114, SZ300170, SZ300177, SZ300231, SZ300296, SZ300303, SZ300322, SZ300326, SZ300336, SZ300352, SZ300367]"
2014-09-01,"[SH600080, SH600420, SH600587, SH600756, SH600889, SZ000596, SZ000665, SZ000716, SZ002048, SZ002178, SZ002250, SZ002309, SZ002331, SZ002341, SZ002433, SZ002488, SZ002501, SZ002527, SZ002565, SZ002572, SZ002671, SZ002700, SZ002727, SZ300005, SZ300020, SZ300030, SZ300039, SZ300054, SZ300170, SZ300177, SZ300231, SZ300296, SZ300303, SZ300322, SZ300336, SZ300343, SZ300352, SZ300367]"
2014-10-01,"[SH600133, SH600587, SH600889, SH601799, SZ000665, SZ002178, SZ002216, SZ002247, SZ002367, SZ002433, SZ002439, SZ002447, SZ002460, SZ002494, SZ002501, SZ002512, SZ002554, SZ002664, SZ300020, SZ300030, SZ300054, SZ300071, SZ300113, SZ300171, SZ300202, SZ300244, SZ300255, SZ300293, SZ300335, SZ300339, SZ300347, SZ300360]"
2014-11-01,"[SH600133, SH600587, SH600889, SH601799, SZ000665, SZ002216, SZ002247, SZ002367, SZ002433, SZ002439, SZ002447, SZ002460, SZ002494, SZ002501, SZ002512, SZ002554, SZ300020, SZ300030, SZ300054, SZ300071, SZ300113, SZ300171, SZ300202, SZ300255, SZ300285, SZ300293, SZ300335, SZ300339, SZ300347, SZ300360]"
2014-12-01,"[SH600133, SH600587, SH600889, SH601799, SZ000665, SZ002216, SZ002247, SZ002367, SZ002433, SZ002439, SZ002447, SZ002460, SZ002494, SZ002501, SZ002554, SZ002664, SZ300020, SZ300030, SZ300071, SZ300113, SZ300171, SZ300202, SZ300255, SZ300285, SZ300293, SZ300326, SZ300335, SZ300339, SZ300347, SZ300360]"
2015-01-01,"[SH600083, SH600133, SH600420, SH600891, SZ000582, SZ002033, SZ002074, SZ002130, SZ002313, SZ002357, SZ002367, SZ002384, SZ002433, SZ002469, SZ002671, SZ002707, SZ300012, SZ300016, SZ300039, SZ300049, SZ300075, SZ300113, SZ300145, SZ300166, SZ300171, SZ300188, SZ300231, SZ300291, SZ300326, SZ300332, SZ300339]"
2015-02-01,"[SH600133, SH600420, SH600681, SH600891, SZ000582, SZ002033, SZ002074, SZ002130, SZ002178, SZ002313, SZ002357, SZ002367, SZ002384, SZ002433, SZ002469, SZ002589, SZ002671, SZ300012, SZ300016, SZ300039, SZ300049, SZ300075, SZ300113, SZ300145, SZ300166, SZ300170, SZ300171, SZ300188, SZ300231, SZ300261, SZ300291, SZ300326, SZ300332]"
2015-03-01,"[SH600133, SH600420, SH600681, SH600891, SZ000582, SZ002033, SZ002074, SZ002130, SZ002178, SZ002313, SZ002357, SZ002367, SZ002384, SZ002433, SZ002469, SZ002589, SZ002671, SZ300012, SZ300016, SZ300039, SZ300049, SZ300075, SZ300113, SZ300145, SZ300166, SZ300170, SZ300171, SZ300188, SZ300231, SZ300289, SZ300291, SZ300326, SZ300332, SZ300363]"
2015-04-01,"[SH600323, SH600771, SH600965, SH603899, SZ000665, SZ002250, SZ002309, SZ002433, SZ002439, SZ002554, SZ002572, SZ002700, SZ002739, SZ300005, SZ300014, SZ300017, SZ300054, SZ300055, SZ300067, SZ300071, SZ300199, SZ300253, SZ300255, SZ300273, SZ300285, SZ300290, SZ300295, SZ300296, SZ300335, SZ300336]"
2015-05-01,"[SH600323, SH600771, SH600965, SH603899, SZ000665, SZ002250, SZ002309, SZ002324, SZ002433, SZ002439, SZ002554, SZ002572, SZ002700, SZ002739, SZ300005, SZ300014, SZ300017, SZ300054, SZ300055, SZ300067, SZ300071, SZ300183, SZ300253, SZ300255, SZ300273, SZ300290, SZ300295, SZ300296, SZ300335, SZ300336]"
2015-06-01,"[SH600083, SH600323, SH600771, SH600965, SH603899, SZ000796, SZ002250, SZ002309, SZ002324, SZ002439, SZ002554, SZ002572, SZ002700, SZ002707, SZ300014, SZ300054, SZ300055, SZ300067, SZ300183, SZ300199, SZ300253, SZ300255, SZ300273, SZ300290, SZ300295, SZ300296, SZ300335, SZ300336, SZ300426]"
2015-07-01,"[SH600133, SH600965, SZ000587, SZ000591, SZ000796, SZ000938, SZ002250, SZ002324, SZ002357, SZ002512, SZ002707, SZ300017, SZ300038, SZ300049, SZ300106, SZ300166, SZ300202, SZ300231, SZ300285, SZ300295, SZ300335, SZ300336, SZ300339]"
2015-08-01,"[SH600133, SH600965, SH601021, SZ000587, SZ000591, SZ000796, SZ000938, SZ002250, SZ002324, SZ002357, SZ002707, SZ002739, SZ300017, SZ300038, SZ300049, SZ300106, SZ300166, SZ300202, SZ300231, SZ300285, SZ300295, SZ300335, SZ300336, SZ300339]"
2015-09-01,"[SH600133, SH600965, SH601021, SZ000564, SZ000591, SZ000796, SZ000938, SZ002250, SZ002324, SZ002357, SZ002512, SZ002707, SZ002739, SZ300017, SZ300038, SZ300049, SZ300106, SZ300113, SZ300166, SZ300202, SZ300231, SZ300285, SZ300295, SZ300335, SZ300336, SZ300339]"
2015-10-01,"[SH600622, SZ000564, SZ000591, SZ000665, SZ000669, SZ002074, SZ002178, SZ002309, SZ002361, SZ002572, SZ002707, SZ300166, SZ300183, SZ300255, SZ300289, SZ300291, SZ300336, SZ300426]"
2015-11-01,"[SH600622, SZ000564, SZ000591, SZ000665, SZ000669, SZ002074, SZ002178, SZ002309, SZ002361, SZ002572, SZ002707, SZ300166, SZ300183, SZ300255, SZ300289, SZ300296, SZ300336, SZ300426]"
2015-12-01,"[SH600622, SZ000564, SZ000591, SZ000665, SZ000669, SZ002074, SZ002178, SZ002361, SZ002572, SZ300166, SZ300183, SZ300255, SZ300289, SZ300291, SZ300296, SZ300336, SZ300426]"
2016-01-01,"[SH600323, SH600756, SH603899, SH603939, SZ000587, SZ000716, SZ002178, SZ002271, SZ002309, SZ002329, SZ002361, SZ002367, SZ002374, SZ002447, SZ002460, SZ002512, SZ002572, SZ002589, SZ002642, SZ002739, SZ002772, SZ300021, SZ300030, SZ300061, SZ300068, SZ300071, SZ300114, SZ300145, SZ300199, SZ300250, SZ300253, SZ300255, SZ300335, SZ300339, SZ300343, SZ300406]"
2016-02-01,"[SH600323, SH600756, SH603899, SH603939, SZ000587, SZ000716, SZ002178, SZ002271, SZ002309, SZ002329, SZ002361, SZ002367, SZ002374, SZ002447, SZ002460, SZ002572, SZ002589, SZ002642, SZ002739, SZ002772, SZ300021, SZ300030, SZ300061, SZ300068, SZ300114, SZ300145, SZ300199, SZ300253, SZ300255, SZ300339, SZ300343, SZ300406, SZ300496]"
2016-03-01,"[SH600323, SH600756, SH603899, SH603939, SZ000587, SZ000716, SZ002178, SZ002271, SZ002309, SZ002329, SZ002361, SZ002367, SZ002374, SZ002447, SZ002460, SZ002572, SZ002589, SZ002642, SZ002772, SZ300021, SZ300030, SZ300061, SZ300068, SZ300114, SZ300145, SZ300199, SZ300250, SZ300253, SZ300255, SZ300339, SZ300343, SZ300406]"
2016-04-01,"[SH600053, SH600083, SH600771, SH603567, SZ000670, SZ000957, SZ002019, SZ002107, SZ002179, SZ002364, SZ002367, SZ002460, SZ002462, SZ002512, SZ002551, SZ002572, SZ002707, SZ002772, SZ300014, SZ300017, SZ300061, SZ300075, SZ300113, SZ300137, SZ300166, SZ300187, SZ300262, SZ300294, SZ300296, SZ300311]"
2016-05-01,"[SH600053, SH600083, SH600771, SH603567, SZ000957, SZ002019, SZ002107, SZ002179, SZ002364, SZ002367, SZ002460, SZ002462, SZ002512, SZ002551, SZ002572, SZ002707, SZ002772, SZ300014, SZ300017, SZ300061, SZ300075, SZ300113, SZ300137, SZ300166, SZ300187, SZ300262, SZ300294, SZ300296, SZ300311]"
2016-06-01,"[SH600053, SH600083, SH600771, SH603567, SZ000796, SZ000957, SZ002019, SZ002107, SZ002179, SZ002364, SZ002367, SZ002460, SZ002462, SZ002512, SZ002551, SZ002572, SZ002707, SZ002717, SZ002772, SZ300014, SZ300017, SZ300063, SZ300075, SZ300137, SZ300166, SZ300187, SZ300262, SZ300285, SZ300294, SZ300296, SZ300311]"
2016-07-01,"[SH600756, SH603899, SZ000587, SZ000670, SZ000681, SZ000938, SZ002019, SZ002107, SZ002174, SZ002309, SZ002324, SZ002361, SZ002384, SZ002460, SZ002572, SZ002581, SZ300054, SZ300075, SZ300085, SZ300098, SZ300100, SZ300145, SZ300148, SZ300187, SZ300231, SZ300249, SZ300250, SZ300253, SZ300255, SZ300262, SZ300291, SZ300294, SZ300339, SZ300360, SZ300409, SZ300426, SZ300439]"
2016-08-01,"[SH600756, SH603899, SZ000587, SZ000670, SZ000681, SZ000938, SZ002019, SZ002107, SZ002174, SZ002200, SZ002309, SZ002361, SZ002384, SZ002460, SZ002572, SZ002581, SZ300054, SZ300061, SZ300075, SZ300085, SZ300098, SZ300100, SZ300145, SZ300148, SZ300187, SZ300231, SZ300249, SZ300250, SZ300253, SZ300255, SZ300262, SZ300291, SZ300294, SZ300339, SZ300360, SZ300409, SZ300426, SZ300439]"
2016-09-01,"[SH600756, SH603899, SZ000587, SZ000670, SZ000681, SZ000938, SZ002019, SZ002107, SZ002174, SZ002200, SZ002309, SZ002324, SZ002361, SZ002384, SZ002460, SZ002572, SZ002581, SZ300054, SZ300061, SZ300075, SZ300085, SZ300098, SZ300100, SZ300145, SZ300148, SZ300187, SZ300231, SZ300249, SZ300250, SZ300253, SZ300255, SZ300291, SZ300294, SZ300339, SZ300360, SZ300409, SZ300426, SZ300439]"
2016-10-01,"[SH600083, SH600203, SH600645, SH600754, SH600756, SH600771, SH600891, SH601997, SH603899, SZ000796, SZ000938, SZ002107, SZ002271, SZ002374, SZ002384, SZ002439, SZ002447, SZ002516, SZ002589, SZ002649, SZ002797, SZ300014, SZ300054, SZ300068, SZ300071, SZ300075, SZ300100, SZ300113, SZ300116, SZ300121, SZ300145, SZ300166, SZ300199, SZ300231, SZ300232, SZ300335, SZ300339, SZ300365, SZ300366, SZ300368, SZ300409, SZ300496]"
2016-11-01,"[SH600083, SH600203, SH600645, SH600754, SH600756, SH600771, SH600891, SH601997, SH603899, SZ000796, SZ000938, SZ002107, SZ002271, SZ002374, SZ002384, SZ002439, SZ002447, SZ002516, SZ002589, SZ002649, SZ002772, SZ002797, SZ300014, SZ300054, SZ300068, SZ300071, SZ300075, SZ300100, SZ300113, SZ300116, SZ300121, SZ300145, SZ300166, SZ300199, SZ300232, SZ300298, SZ300335, SZ300339, SZ300357, SZ300365, SZ300366, SZ300368, SZ300409, SZ300426]"
2016-12-01,"[SH600083, SH600203, SH600645, SH600756, SH600771, SH600891, SH601997, SH603898, SH603899, SH603939, SZ000796, SZ000938, SZ002107, SZ002271, SZ002374, SZ002384, SZ002439, SZ002447, SZ002516, SZ002589, SZ002649, SZ002772, SZ002797, SZ300014, SZ300054, SZ300068, SZ300071, SZ300075, SZ300113, SZ300116, SZ300121, SZ300145, SZ300166, SZ300199, SZ300231, SZ300232, SZ300298, SZ300335, SZ300339, SZ300357, SZ300366, SZ300368, SZ300409, SZ300426]"
2017-01-01,"[SH600681, SH603108, SH603686, SZ002174, SZ002717, SZ300009, SZ300014, SZ300068, SZ300116, SZ300285, SZ300296, SZ300298, SZ300350, SZ300383, SZ300409]"
2017-02-01,"[SH603108, SH603898, SZ002174, SZ002717, SZ300009, SZ300014, SZ300116, SZ300296, SZ300298, SZ300350, SZ300383, SZ300409]"
